,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,Wind Speed,Temperature,Relative Humidity,Wind Direction,Atmospheric Pressure,RAIN
725,2023-12-31 05:00:00,12.6,,38.0,,,,1,26,85,108,759,0
726,2023-12-31 06:00:00,13.4,,35.0,,,,0,26,87,108,759,0
727,2023-12-31 07:00:00,12.9,,37.0,,,,1,27,81,114,760,0
728,2023-12-31 08:00:00,14.2,,24.0,,,,1,28,74,116,760,0
729,2023-12-31 09:00:00,14.2,,,,,,1,30,66,154,760,0
730,2023-12-31 10:00:00,13.5,,41.0,,,,1,31,62,165,760,0
731,2023-12-31 11:00:00,12.7,,28.0,,,,1,31,61,214,760,0
732,2023-12-31 12:00:00,10.8,,24.0,,,,1,31,61,191,759,0
733,2023-12-31 13:00:00,12.1,,0.0,,,,1,32,59,189,759,0
734,2023-12-31 14:00:00,11.6,,1.0,,,,1,31,60,181,758,0
735,2023-12-31 15:00:00,14.2,,20.0,,,,1,31,60,194,757,0
736,2023-12-31 16:00:00,13.8,,15.0,,,,1,30,63,178,757,0
737,2023-12-31 17:00:00,11.2,,7.0,,,,1,29,67,155,757,0
738,2023-12-31 18:00:00,9.7,,7.0,,,,1,28,73,179,758,0
739,2023-12-31 19:00:00,11.4,,2.0,,,,1,28,75,189,758,0
740,2023-12-31 20:00:00,16.0,,1.0,,,,1,28,76,144,759,0
741,2023-12-31 21:00:00,12.4,,1.0,,,,1,28,77,147,759,0
742,2023-12-31 22:00:00,13.9,,2.0,,,,1,27,77,131,759,0
743,2023-12-31 23:00:00,12.6,,2.0,,,,1,27,77,125,759,0
744,2024-01-01 00:00:00,16.5,,16.0,,,,1,27,79,115,759,0
745,2024-01-01 01:00:00,33.6,,0.0,,,,1,27,82,97,759,0
746,2024-01-01 02:00:00,34.2,,0.0,,,,1,26,84,96,758,0
747,2024-01-01 03:00:00,20.1,,0.0,,,,1,26,82,108,758,0
748,2024-01-01 04:00:00,16.5,,1.0,,,,1,27,79,106,758,0
749,2024-01-01 05:00:00,15.4,,1.0,,,,1,26,82,108,758,0
750,2024-01-01 06:00:00,15.7,,7.0,,,,1,26,82,109,758,0
751,2024-01-01 07:00:00,18.1,,1.0,,,,1,27,79,114,759,0
752,2024-01-01 08:00:00,19.5,,0.0,,,,1,28,72,110,759,0
753,2024-01-01 09:00:00,17.5,,1.0,,,,1,29,68,120,760,0
754,2024-01-01 10:00:00,16.4,,,,,,1,30,65,151,760,0
755,2024-01-01 11:00:00,15.8,,9.0,,,,1,31,60,177,759,0
756,2024-01-01 12:00:00,16.7,,14.0,,,,1,32,57,174,759,0
757,2024-01-01 13:00:00,14.8,,25.0,,,,1,32,53,157,758,0
758,2024-01-01 14:00:00,13.4,,0.0,,,,1,32,50,144,758,0
759,2024-01-01 15:00:00,10.4,,21.0,,,,1,32,52,151,757,0
760,2024-01-01 16:00:00,11.4,,21.0,,,,1,31,56,146,757,0
761,2024-01-01 17:00:00,12.7,,0.0,,,,2,30,62,128,758,0
762,2024-01-01 18:00:00,13.9,,19.0,,,,1,29,71,148,758,0
763,2024-01-01 19:00:00,14.5,,10.0,,,,1,28,75,149,759,0
764,2024-01-01 20:00:00,13.1,,0.0,,,,1,28,76,121,759,0
765,2024-01-01 21:00:00,15.2,,0.0,,,,1,28,76,116,760,0
766,2024-01-01 22:00:00,16.9,,2.0,,,,1,28,78,116,760,0
767,2024-01-01 23:00:00,15.2,,2.0,,,,1,28,79,117,759,0
768,2024-01-02 00:00:00,12.4,,0.0,,,,2,27,79,120,759,0
769,2024-01-02 01:00:00,11.8,,7.0,,,,1,27,80,114,759,0
770,2024-01-02 02:00:00,12.5,,0.0,,,,0,26,85,106,758,0
771,2024-01-02 03:00:00,13.5,,1.0,,,,0,26,89,105,758,0
772,2024-01-02 04:00:00,14.9,,1.0,,,,1,25,91,107,758,0
773,2024-01-02 05:00:00,12.6,,1.0,,,,0,25,93,103,758,0
774,2024-01-02 06:00:00,15.2,,0.0,,,,0,25,92,105,759,0
775,2024-01-02 07:00:00,19.3,,2.0,,,,1,26,88,106,759,0
776,2024-01-02 08:00:00,18.7,,0.0,,,,1,29,72,118,760,0
777,2024-01-02 09:00:00,17.2,,9.0,,,,2,30,66,129,760,0
778,2024-01-02 10:00:00,11.7,,22.0,,,,1,31,59,132,759,0
779,2024-01-02 11:00:00,12.5,,,,,,1,31,55,193,759,0
780,2024-01-02 12:00:00,11.3,,10.0,,,,1,32,55,146,758,0
781,2024-01-02 13:00:00,11.1,,1.0,,,,1,32,53,203,758,0
782,2024-01-02 14:00:00,12.0,,7.0,,,,1,32,54,173,757,0
783,2024-01-02 15:00:00,9.9,,0.0,,,,1,31,56,178,757,0
784,2024-01-02 16:00:00,9.3,,2.0,,,,1,31,57,171,757,0
785,2024-01-02 17:00:00,9.9,,1.0,,,,1,29,65,180,757,0
786,2024-01-02 18:00:00,10.8,,15.0,,,,1,28,71,138,758,0
787,2024-01-02 19:00:00,16.5,,9.0,,,,1,28,73,134,758,0
788,2024-01-02 20:00:00,13.1,,0.0,,,,1,28,74,126,759,0
789,2024-01-02 21:00:00,15.3,,0.0,,,,1,28,76,111,760,0
790,2024-01-02 22:00:00,14.3,,2.0,,,,1,27,77,111,760,0
791,2024-01-02 23:00:00,12.6,,3.0,,,,1,27,77,113,759,0
792,2024-01-03 00:00:00,9.9,,12.0,,,,1,27,80,109,759,0
793,2024-01-03 01:00:00,10.8,,0.0,,,,0,26,83,105,759,0
794,2024-01-03 02:00:00,14.8,,0.0,,,,0,26,84,106,758,0
795,2024-01-03 03:00:00,13.1,,0.0,,,,0,26,86,106,758,0
796,2024-01-03 04:00:00,21.1,,1.0,,,,0,25,90,108,758,0
797,2024-01-03 05:00:00,13.6,,1.0,,,,1,25,92,106,758,0
798,2024-01-03 06:00:00,14.5,,1.0,,,,1,25,91,106,759,0
799,2024-01-03 07:00:00,17.0,,1.0,,,,1,26,87,106,759,0
800,2024-01-03 08:00:00,21.3,,0.0,,,,1,29,74,116,760,0
801,2024-01-03 09:00:00,17.4,,3.0,,,,1,30,67,123,760,0
802,2024-01-03 10:00:00,18.2,,26.0,,,,1,31,59,148,760,0
803,2024-01-03 11:00:00,19.2,,14.0,,,,1,31,58,168,759,0
804,2024-01-03 12:00:00,11.4,,,,,,1,32,55,193,759,0
805,2024-01-03 13:00:00,15.1,,5.0,,,,1,32,52,204,758,0
806,2024-01-03 14:00:00,14.8,,19.0,,,,1,32,53,168,757,0
807,2024-01-03 15:00:00,15.2,,15.0,,,,1,32,56,156,757,0
808,2024-01-03 16:00:00,16.6,,0.0,,,,1,31,59,153,757,0
809,2024-01-03 17:00:00,16.7,,3.0,,,,1,30,65,160,757,0
810,2024-01-03 18:00:00,15.6,,2.0,,,,1,29,71,190,757,0
811,2024-01-03 19:00:00,20.4,,7.0,,,,1,28,73,150,758,0
812,2024-01-03 20:00:00,15.4,,0.0,,,,1,28,74,170,759,0
813,2024-01-03 21:00:00,14.0,,0.0,,,,1,28,74,128,759,0
814,2024-01-03 22:00:00,13.6,,2.0,,,,1,28,75,128,759,0
815,2024-01-03 23:00:00,11.8,,2.0,,,,1,28,76,118,759,0
816,2024-01-04 00:00:00,11.1,,3.0,,,,1,27,78,107,759,0
817,2024-01-04 01:00:00,11.8,,8.0,,,,1,27,79,108,758,0
818,2024-01-04 02:00:00,12.8,,0.0,,,,1,26,83,103,758,0
819,2024-01-04 03:00:00,15.3,,0.0,,,,0,26,84,104,758,0
820,2024-01-04 04:00:00,12.9,,1.0,,,,1,26,86,105,758,0
821,2024-01-04 05:00:00,17.0,,1.0,,,,1,26,87,104,758,0
822,2024-01-04 06:00:00,15.1,,0.0,,,,1,26,85,106,759,0
823,2024-01-04 07:00:00,15.7,,5.0,,,,1,27,79,117,759,0
824,2024-01-04 08:00:00,16.4,,0.0,,,,1,29,73,118,760,0
825,2024-01-04 09:00:00,21.5,,2.0,,,,1,30,65,137,760,0
826,2024-01-04 10:00:00,20.5,,14.0,,,,1,32,58,106,760,0
827,2024-01-04 11:00:00,16.4,,34.0,,,,1,32,53,155,759,0
828,2024-01-04 12:00:00,14.5,,13.0,,,,1,33,51,116,759,0
829,2024-01-04 13:00:00,15.4,,,,,,1,33,48,135,758,0
830,2024-01-04 14:00:00,13.4,,34.0,,,,1,33,50,175,757,0
831,2024-01-04 15:00:00,17.1,,33.0,,,,1,32,56,154,757,0
832,2024-01-04 16:00:00,14.6,,32.0,,,,1,32,58,142,757,0
833,2024-01-04 17:00:00,19.7,,11.0,,,,1,30,64,129,758,0
834,2024-01-04 18:00:00,19.7,,16.0,,,,1,29,68,124,758,0
835,2024-01-04 19:00:00,20.9,,6.0,,,,1,28,74,138,759,0
836,2024-01-04 20:00:00,21.1,,0.0,,,,1,28,73,153,759,0
837,2024-01-04 21:00:00,23.1,,0.0,,,,1,28,74,125,759,0
838,2024-01-04 22:00:00,27.6,,10.0,,,,1,28,74,123,760,0
839,2024-01-04 23:00:00,19.9,,4.0,,,,1,27,74,111,760,0
840,2024-01-05 00:00:00,17.5,,19.0,,,,1,27,73,123,759,0
841,2024-01-05 01:00:00,18.4,,2.0,,,,1,27,74,97,759,0
842,2024-01-05 02:00:00,17.0,,0.0,,,,1,26,77,94,758,0
843,2024-01-05 03:00:00,17.4,,3.0,,,,1,26,76,98,758,0
844,2024-01-05 04:00:00,18.9,,0.0,,,,1,26,75,99,758,0
845,2024-01-05 05:00:00,14.6,,1.0,,,,1,26,77,109,758,0
846,2024-01-05 06:00:00,13.8,,1.0,,,,1,26,75,110,759,0
847,2024-01-05 07:00:00,19.9,,1.0,,,,1,27,74,107,759,0
848,2024-01-05 08:00:00,20.1,,0.0,,,,1,28,69,90,760,0
849,2024-01-05 09:00:00,19.0,,0.0,,,,1,30,66,114,760,0
850,2024-01-05 10:00:00,18.5,,2.0,,,,1,30,63,148,760,0
851,2024-01-05 11:00:00,21.3,,7.0,,,,1,31,56,214,759,0
852,2024-01-05 12:00:00,17.6,,1.0,,,,1,31,56,232,759,0
853,2024-01-05 13:00:00,15.3,,7.0,,,,1,32,49,190,758,0
854,2024-01-05 14:00:00,12.4,,,,,,1,31,53,175,758,0
855,2024-01-05 15:00:00,13.1,,32.0,,,,1,31,55,201,758,0
856,2024-01-05 16:00:00,11.6,,30.0,,,,1,30,58,177,758,0
857,2024-01-05 17:00:00,18.0,,30.0,,,,1,29,65,152,758,0
858,2024-01-05 18:00:00,19.2,,8.0,,,,1,28,70,173,759,0
859,2024-01-05 19:00:00,19.4,,2.0,,,,1,28,70,151,759,0
860,2024-01-05 20:00:00,22.4,,1.0,,,,1,28,70,123,760,0
861,2024-01-05 21:00:00,20.4,,1.0,,,,1,28,71,104,760,0
862,2024-01-05 22:00:00,21.6,,9.0,,,,1,27,72,99,760,0
863,2024-01-05 23:00:00,17.1,,20.0,,,,1,27,74,114,760,0
864,2024-01-06 00:00:00,18.6,,2.0,,,,1,27,77,111,759,0
865,2024-01-06 01:00:00,19.9,,1.0,,,,1,27,78,115,759,0
866,2024-01-06 02:00:00,20.1,,0.0,,,,1,27,78,114,759,0
867,2024-01-06 03:00:00,22.7,,1.0,,,,1,27,78,113,758,0
868,2024-01-06 04:00:00,20.6,,0.0,,,,1,26,79,108,758,0
869,2024-01-06 05:00:00,20.6,,4.0,,,,1,26,83,105,759,0
870,2024-01-06 06:00:00,20.0,,3.0,,,,1,26,82,110,759,0
871,2024-01-06 07:00:00,23.2,,0.0,,,,1,26,83,111,760,0
872,2024-01-06 08:00:00,24.0,,1.0,,,,1,29,70,123,760,0
873,2024-01-06 09:00:00,23.8,,14.0,,,,1,29,68,141,760,0
874,2024-01-06 10:00:00,28.7,,12.0,,,,1,30,59,171,760,0
875,2024-01-06 11:00:00,30.5,,1.0,,,,1,31,57,178,759,0
876,2024-01-06 12:00:00,20.2,,1.0,,,,1,31,59,194,759,0
877,2024-01-06 13:00:00,21.1,,13.0,,,,1,31,58,180,758,0
878,2024-01-06 14:00:00,18.8,,1.0,,,,1,31,58,170,757,0
879,2024-01-06 15:00:00,22.4,,,,,,1,31,57,202,757,0
880,2024-01-06 16:00:00,20.7,,7.0,,,,1,31,61,168,757,0
881,2024-01-06 17:00:00,17.8,,4.0,,,,1,29,65,145,758,0
882,2024-01-06 18:00:00,16.7,,4.0,,,,1,29,70,147,758,0
883,2024-01-06 19:00:00,17.8,,6.0,,,,1,28,73,148,759,0
884,2024-01-06 20:00:00,20.7,,2.0,,,,1,28,75,121,759,0
885,2024-01-06 21:00:00,15.9,,20.0,,,,1,28,75,114,760,0
886,2024-01-06 22:00:00,13.8,,26.0,,,,1,28,76,111,760,0
887,2024-01-06 23:00:00,17.2,,27.0,,,,1,28,81,113,760,0
888,2024-01-07 00:00:00,19.2,,31.0,,,,1,27,83,113,759,0
889,2024-01-07 01:00:00,20.9,,28.0,,,,1,26,89,127,759,7
890,2024-01-07 02:00:00,19.3,,17.0,,,,1,25,93,100,759,1
891,2024-01-07 03:00:00,13.7,,6.0,,,,1,25,95,91,758,3
892,2024-01-07 04:00:00,11.8,,8.0,,,,1,25,96,92,758,6
893,2024-01-07 05:00:00,14.1,,0.0,,,,1,25,97,106,759,3
894,2024-01-07 06:00:00,13.1,,3.0,,,,1,25,96,122,759,2
895,2024-01-07 07:00:00,16.6,,9.0,,,,1,26,94,120,759,0
896,2024-01-07 08:00:00,17.2,,17.0,,,,0,26,93,123,760,5
897,2024-01-07 09:00:00,18.2,,23.0,,,,1,27,87,234,760,1
898,2024-01-07 10:00:00,16.4,,,,,,1,28,78,231,760,0
899,2024-01-07 11:00:00,19.1,,2.0,,,,1,30,69,227,760,0
900,2024-01-07 12:00:00,16.8,,2.0,,,,1,30,65,218,759,0
901,2024-01-07 13:00:00,17.7,,2.0,,,,2,28,79,228,758,4
902,2024-01-07 14:00:00,21.3,,9.0,,,,1,28,78,212,758,0
903,2024-01-07 15:00:00,19.6,,3.0,,,,1,30,67,237,758,0
904,2024-01-07 16:00:00,16.7,,,,,,1,29,69,230,758,0
905,2024-01-07 17:00:00,16.3,,0.0,,,,1,28,72,190,758,0
906,2024-01-07 18:00:00,15.9,,1.0,,,,1,28,74,162,758,0
907,2024-01-07 19:00:00,20.7,,19.0,,,,1,28,74,163,759,0
908,2024-01-07 20:00:00,14.0,,8.0,,,,1,28,75,176,759,0
909,2024-01-07 21:00:00,13.5,,14.0,,,,1,28,77,131,760,0
910,2024-01-07 22:00:00,15.7,,0.0,,,,1,27,79,116,760,0
911,2024-01-07 23:00:00,11.9,,0.0,,,,1,27,82,117,759,0
912,2024-01-08 00:00:00,13.9,,1.0,,,,1,27,83,113,759,0
913,2024-01-08 01:00:00,15.7,,15.0,,,,1,27,83,103,759,0
914,2024-01-08 02:00:00,10.3,,22.0,,,,1,27,84,103,758,0
915,2024-01-08 03:00:00,16.5,,0.0,,,,1,27,84,98,758,0
916,2024-01-08 04:00:00,11.2,,1.0,,,,1,27,84,106,758,0
917,2024-01-08 05:00:00,19.4,,0.0,,,,1,26,86,108,758,0
918,2024-01-08 06:00:00,14.6,,1.0,,,,1,27,85,115,758,0
919,2024-01-08 07:00:00,14.2,,13.0,,,,1,27,83,113,759,0
920,2024-01-08 08:00:00,13.1,,9.0,,,,1,27,85,110,760,0
921,2024-01-08 09:00:00,16.8,,1.0,,,,1,28,78,115,760,0
922,2024-01-08 10:00:00,14.1,,0.0,,,,1,29,75,155,759,0
923,2024-01-08 11:00:00,,,0.0,,,,1,30,68,166,759,0
924,2024-01-08 12:00:00,16.5,,4.0,,,,1,30,65,211,759,0
925,2024-01-08 13:00:00,13.8,,5.0,,,,1,31,65,201,758,0
926,2024-01-08 14:00:00,16.2,,2.0,,,,1,31,62,214,758,0
927,2024-01-08 15:00:00,16.9,,0.0,,,,1,31,63,182,757,0
928,2024-01-08 16:00:00,14.6,,0.0,,,,1,30,67,190,758,0
929,2024-01-08 17:00:00,15.5,,,,,,1,29,72,178,758,0
930,2024-01-08 18:00:00,16.7,,6.0,,,,1,28,79,188,758,0
931,2024-01-08 19:00:00,14.5,,5.0,,,,1,28,78,173,759,0
932,2024-01-08 20:00:00,15.2,,1.0,,,,1,28,78,170,759,0
933,2024-01-08 21:00:00,13.3,,1.0,,,,1,28,78,181,759,0
934,2024-01-08 22:00:00,15.9,,0.0,,,,1,27,79,133,759,0
935,2024-01-08 23:00:00,11.2,,0.0,,,,1,27,80,120,759,0
936,2024-01-09 00:00:00,13.2,,2.0,,,,1,27,81,115,759,0
937,2024-01-09 01:00:00,13.5,,14.0,,,,1,27,81,106,758,0
938,2024-01-09 02:00:00,14.9,,11.0,,,,1,27,82,109,758,0
939,2024-01-09 03:00:00,13.8,,1.0,,,,1,27,80,112,758,0
940,2024-01-09 04:00:00,13.3,,1.0,,,,1,26,82,110,758,0
941,2024-01-09 05:00:00,14.9,,3.0,,,,1,27,82,112,758,0
942,2024-01-09 06:00:00,11.7,,0.0,,,,1,26,87,109,758,0
943,2024-01-09 07:00:00,18.0,,4.0,,,,1,26,90,111,759,0
944,2024-01-09 08:00:00,20.4,,6.0,,,,1,28,79,154,759,0
945,2024-01-09 09:00:00,12.6,,21.0,,,,1,29,74,195,759,0
946,2024-01-09 10:00:00,9.9,,22.0,,,,1,30,68,134,759,0
947,2024-01-09 11:00:00,13.9,,22.0,,,,1,31,63,164,759,0
948,2024-01-09 12:00:00,19.5,,0.0,,,,1,31,64,149,758,0
949,2024-01-09 13:00:00,17.5,,1.0,,,,1,31,64,198,757,0
950,2024-01-09 14:00:00,11.7,,8.0,,,,1,30,65,182,757,0
951,2024-01-09 15:00:00,12.5,,1.0,,,,1,31,64,166,757,0
952,2024-01-09 16:00:00,12.8,,0.0,,,,2,30,69,133,757,0
953,2024-01-09 17:00:00,14.7,,4.0,,,,2,29,71,133,757,0
954,2024-01-09 18:00:00,15.7,,,,,,1,29,75,124,758,0
955,2024-01-09 19:00:00,18.6,,8.0,,,,1,28,77,120,758,0
956,2024-01-09 20:00:00,17.8,,6.0,,,,1,28,80,110,759,0
957,2024-01-09 21:00:00,13.2,,14.0,,,,1,28,82,109,759,0
958,2024-01-09 22:00:00,15.5,,22.0,,,,1,28,79,129,759,0
959,2024-01-09 23:00:00,11.0,,16.0,,,,2,28,78,128,759,0
960,2024-01-10 00:00:00,20.3,,3.0,,,,1,28,79,122,758,0
961,2024-01-10 01:00:00,13.7,,12.0,,,,1,27,79,123,758,0
962,2024-01-10 02:00:00,15.7,,1.0,,,,1,27,80,116,757,0
963,2024-01-10 03:00:00,12.4,,0.0,,,,1,27,84,109,757,0
964,2024-01-10 04:00:00,13.9,,0.0,,,,1,26,87,107,757,0
965,2024-01-10 05:00:00,13.7,,0.0,,,,1,26,89,107,757,0
966,2024-01-10 06:00:00,16.8,,5.0,,,,1,26,90,106,758,0
967,2024-01-10 07:00:00,21.0,,2.0,,,,1,27,84,114,758,0
968,2024-01-10 08:00:00,19.0,,0.0,,,,1,28,78,123,759,0
969,2024-01-10 09:00:00,13.9,,0.0,,,,1,29,71,131,759,0
970,2024-01-10 10:00:00,16.6,,0.0,,,,1,31,63,162,759,0
971,2024-01-10 11:00:00,10.5,,2.0,,,,1,31,60,143,759,0
972,2024-01-10 12:00:00,12.5,,11.0,,,,1,32,57,168,758,0
973,2024-01-10 13:00:00,10.8,,4.0,,,,1,32,54,171,757,0
974,2024-01-10 14:00:00,13.2,,10.0,,,,1,32,55,163,757,0
975,2024-01-10 15:00:00,10.9,,8.0,,,,1,32,57,170,756,0
976,2024-01-10 16:00:00,8.9,,6.0,,,,1,31,61,163,756,0
977,2024-01-10 17:00:00,9.1,,9.0,,,,1,29,68,188,757,0
978,2024-01-10 18:00:00,15.8,,6.0,,,,1,28,73,190,757,0
979,2024-01-10 19:00:00,16.7,,,,,,1,28,75,190,758,0
980,2024-01-10 20:00:00,16.0,,6.0,,,,1,28,76,163,758,0
981,2024-01-10 21:00:00,12.4,,0.0,,,,1,28,76,129,759,0
982,2024-01-10 22:00:00,17.5,,0.0,,,,1,28,77,134,758,0
983,2024-01-10 23:00:00,15.6,,2.0,,,,1,28,78,119,758,0
984,2024-01-11 00:00:00,16.0,,2.0,,,,1,27,79,118,758,0
985,2024-01-11 01:00:00,12.2,,0.0,,,,1,27,80,110,758,0
986,2024-01-11 02:00:00,13.7,,5.0,,,,1,27,81,105,758,0
987,2024-01-11 03:00:00,11.1,,0.0,,,,1,27,83,102,757,0
988,2024-01-11 04:00:00,13.2,,0.0,,,,1,26,86,99,757,0
989,2024-01-11 05:00:00,15.9,,3.0,,,,1,26,87,102,758,0
990,2024-01-11 06:00:00,18.1,,5.0,,,,0,26,86,104,758,0
991,2024-01-11 07:00:00,16.7,,2.0,,,,1,27,85,107,759,0
992,2024-01-11 08:00:00,25.5,,2.0,,,,1,29,73,114,759,0
993,2024-01-11 09:00:00,16.8,,0.0,,,,1,30,62,146,760,0
994,2024-01-11 10:00:00,13.8,,0.0,,,,1,31,58,141,760,0
995,2024-01-11 11:00:00,11.9,,7.0,,,,1,32,56,150,759,0
