,Unnamed: 0,DATETIMEDATA,PM25,O3,Wind Speed,Temperature,Relative Humidity,Wind Direction,Atmospheric Pressure,RAIN
998,998,2024-01-11 14:00:00,13.2,14.0,1,32.0,54.0,166.0,757.0,0
999,999,2024-01-11 15:00:00,11.1,2.0,1,31.0,59.0,204.0,757.0,0
1000,1000,2024-01-11 16:00:00,9.7,1.0,1,30.0,63.0,199.0,757.0,0
1001,1001,2024-01-11 17:00:00,14.8,20.0,1,29.0,69.0,139.0,757.0,0
1002,1002,2024-01-11 18:00:00,20.0,9.0,1,28.0,72.0,145.0,758.0,0
1003,1003,2024-01-11 19:00:00,18.3,7.0,1,28.0,74.0,171.0,758.0,0
1004,1004,2024-01-11 20:00:00,16.7,11.699820251647694,1,28.0,74.0,137.0,759.0,0
1005,1005,2024-01-11 21:00:00,13.6,0.0,1,28.0,74.0,134.0,759.0,0
1006,1006,2024-01-11 22:00:00,14.9,0.0,1,28.0,75.0,131.0,759.0,0
1007,1007,2024-01-11 23:00:00,13.1,12.0,1,27.0,78.0,101.0,759.0,0
1008,1008,2024-01-12 00:00:00,13.5,2.0,0,27.0,79.0,106.0,759.0,0
1009,1009,2024-01-12 01:00:00,20.2,11.0,1,27.0,79.0,97.0,758.0,0
1010,1010,2024-01-12 02:00:00,14.7,9.0,0,26.0,83.0,106.0,758.0,0
1011,1011,2024-01-12 03:00:00,13.0,6.0,0,26.0,86.0,110.0,758.0,0
1012,1012,2024-01-12 04:00:00,13.7,3.0,0,25.0,87.0,106.0,758.0,0
1013,1013,2024-01-12 05:00:00,16.9,0.0,0,25.0,89.0,106.0,758.0,0
1014,1014,2024-01-12 06:00:00,27.1,0.0,0,25.0,90.0,109.0,758.0,0
1015,1015,2024-01-12 07:00:00,30.5,1.0,0,25.0,88.0,109.0,759.0,0
1016,1016,2024-01-12 08:00:00,22.6,1.0,1,28.0,75.0,122.0,759.0,0
1017,1017,2024-01-12 09:00:00,18.3,2.0,1,29.0,65.0,160.0,759.0,0
1018,1018,2024-01-12 10:00:00,12.5,3.0,0,31.0,57.0,138.0,759.0,0
1019,1019,2024-01-12 11:00:00,13.9,5.0,1,31.0,57.0,141.0,759.0,0
1020,1020,2024-01-12 12:00:00,14.5,13.0,1,32.0,54.0,174.0,758.0,0
1021,1021,2024-01-12 13:00:00,15.7,8.0,0,32.0,51.0,137.0,758.0,0
1022,1022,2024-01-12 14:00:00,18.4,27.0,1,32.0,51.0,143.0,757.0,0
1023,1023,2024-01-12 15:00:00,16.5,29.0,1,31.0,55.0,165.0,757.0,0
1024,1024,2024-01-12 16:00:00,18.9,28.0,1,30.0,61.0,141.0,757.0,0
1025,1025,2024-01-12 17:00:00,15.8,28.0,1,29.0,66.0,141.0,757.0,0
1026,1026,2024-01-12 18:00:00,22.6,13.0,1,28.0,70.0,142.0,758.0,0
1027,1027,2024-01-12 19:00:00,26.8,3.0,1,28.0,73.0,145.0,758.0,0
1028,1028,2024-01-12 20:00:00,23.4,3.0,1,28.0,74.0,119.0,759.0,0
1029,1029,2024-01-12 21:00:00,23.8,11.699820251647694,1,27.0,74.0,115.0,759.0,0
1030,1030,2024-01-12 22:00:00,22.1,0.0,1,27.0,75.0,103.0,759.0,0
1031,1031,2024-01-12 23:00:00,24.5,24.0,1,27.0,76.0,96.0,759.0,0
1032,1032,2024-01-13 00:00:00,21.0,3.0,0,27.0,77.0,101.0,759.0,0
1033,1033,2024-01-13 01:00:00,19.9,11.0,1,26.0,78.0,98.0,758.0,0
1034,1034,2024-01-13 02:00:00,20.1,6.0,1,26.0,80.0,96.0,758.0,0
1035,1035,2024-01-13 03:00:00,17.0,1.0,1,26.0,80.0,99.0,757.0,0
1036,1036,2024-01-13 04:00:00,19.3,3.0,1,26.0,79.0,96.0,757.0,0
1037,1037,2024-01-13 05:00:00,15.8,18.0,1,26.0,80.0,96.0,757.0,0
1038,1038,2024-01-13 06:00:00,16.9,7.0,1,26.0,78.0,98.0,758.0,0
1039,1039,2024-01-13 07:00:00,16.9,13.0,1,26.0,77.0,95.0,758.0,0
1040,1040,2024-01-13 08:00:00,21.5,14.0,1,28.0,68.0,116.0,759.0,0
1041,1041,2024-01-13 09:00:00,15.5,33.0,1,29.0,63.0,115.0,759.0,0
1042,1042,2024-01-13 10:00:00,19.2,39.0,1,30.0,56.0,112.0,759.0,0
1043,1043,2024-01-13 11:00:00,25.4,40.0,1,31.0,50.0,144.0,759.0,0
1044,1044,2024-01-13 12:00:00,23.4,0.0,0,32.0,47.0,170.0,759.0,0
1045,1045,2024-01-13 13:00:00,21.9,31.0,0,32.0,48.0,168.0,758.0,0
1046,1046,2024-01-13 14:00:00,15.9,6.0,1,32.0,50.0,156.0,757.0,0
1047,1047,2024-01-13 15:00:00,17.7,1.0,1,31.0,55.0,146.0,757.0,0
1048,1048,2024-01-13 16:00:00,22.6,1.0,1,31.0,54.0,142.0,757.0,0
1049,1049,2024-01-13 17:00:00,22.1,1.0,1,30.0,60.0,144.0,758.0,0
1050,1050,2024-01-13 18:00:00,21.2,9.0,1,28.0,67.0,121.0,758.0,0
1051,1051,2024-01-13 19:00:00,24.7,3.0,1,28.0,71.0,115.0,758.0,0
1052,1052,2024-01-13 20:00:00,24.3,1.0,1,27.0,74.0,113.0,759.0,0
1053,1053,2024-01-13 21:00:00,24.8,1.0,1,27.0,75.0,109.0,759.0,0
1054,1054,2024-01-13 22:00:00,27.4,11.699820251647694,1,27.0,75.0,111.0,759.0,0
1055,1055,2024-01-13 23:00:00,23.7,4.0,1,26.0,78.0,108.0,759.0,0
1056,1056,2024-01-14 00:00:00,28.3,9.0,1,26.0,79.0,109.0,759.0,0
1057,1057,2024-01-14 01:00:00,23.5,11.699820251647694,1,26.0,82.0,107.0,759.0,0
1058,1058,2024-01-14 02:00:00,22.1,140.0,0,25.0,85.0,107.0,758.0,0
1059,1059,2024-01-14 03:00:00,22.7,94.0,0,25.0,85.0,110.0,758.0,0
1060,1060,2024-01-14 04:00:00,28.4,1.0,0,25.0,86.0,106.0,758.0,0
1061,1061,2024-01-14 05:00:00,31.4,1.0,0,25.0,85.0,106.0,758.0,0
1062,1062,2024-01-14 06:00:00,21.4,0.0,0,25.0,86.0,105.0,758.0,0
1063,1063,2024-01-14 07:00:00,29.5,10.0,1,26.0,78.0,112.0,759.0,0
1064,1064,2024-01-14 08:00:00,19.5,1.0,1,28.0,70.0,129.0,760.0,0
1065,1065,2024-01-14 09:00:00,22.3,1.0,1,29.0,65.0,114.0,760.0,0
1066,1066,2024-01-14 10:00:00,21.2,6.0,1,30.0,60.0,129.0,760.0,0
1067,1067,2024-01-14 11:00:00,25.6,0.0,1,31.0,52.0,140.0,760.0,0
1068,1068,2024-01-14 12:00:00,27.9,19.0,1,32.0,48.0,158.0,759.0,0
1069,1069,2024-01-14 13:00:00,24.6,18.0,1,31.0,52.0,167.0,758.0,0
1070,1070,2024-01-14 14:00:00,20.1,43.0,1,31.0,52.0,191.0,758.0,0
1071,1071,2024-01-14 15:00:00,16.527314578005114,37.0,1,31.0,51.0,158.0,758.0,0
1072,1072,2024-01-14 16:00:00,16.527314578005114,30.0,1,30.0,56.0,183.0,758.0,0
1073,1073,2024-01-14 17:00:00,19.2,1.0,1,29.0,60.0,153.0,758.0,0
1074,1074,2024-01-14 18:00:00,20.1,2.0,1,28.0,63.0,135.0,758.0,0
1075,1075,2024-01-14 19:00:00,22.7,0.0,1,27.0,68.0,114.0,758.0,0
1076,1076,2024-01-14 20:00:00,31.5,1.0,1,27.0,69.0,118.0,759.0,0
1077,1077,2024-01-14 21:00:00,22.8,1.0,1,27.0,70.0,117.0,759.0,0
1078,1078,2024-01-14 22:00:00,19.7,2.0,1,27.0,71.0,116.0,759.0,0
1079,1079,2024-01-14 23:00:00,13.9,11.699820251647694,1,27.0,71.0,117.0,759.0,0
1080,1080,2024-01-15 00:00:00,13.7,11.0,2,27.0,74.0,119.0,759.0,0
1081,1081,2024-01-15 01:00:00,15.9,25.0,1,27.0,75.0,113.0,758.0,0
1082,1082,2024-01-15 02:00:00,14.1,22.0,1,26.0,78.0,106.0,758.0,0
1083,1083,2024-01-15 03:00:00,12.7,25.0,1,26.0,79.0,116.0,758.0,0
1084,1084,2024-01-15 04:00:00,13.7,25.0,1,27.0,75.0,117.0,758.0,0
1085,1085,2024-01-15 05:00:00,24.9,2.0,1,27.0,76.0,117.0,758.0,0
1086,1086,2024-01-15 06:00:00,21.3,5.0,1,27.0,78.0,109.0,758.0,0
1087,1087,2024-01-15 07:00:00,18.8,3.0,1,27.0,75.0,118.0,759.0,0
1088,1088,2024-01-15 08:00:00,18.2,3.0,1,28.0,70.0,114.0,759.0,0
1089,1089,2024-01-15 09:00:00,13.6,13.0,1,30.0,62.0,142.0,760.0,0
1090,1090,2024-01-15 10:00:00,15.7,9.0,1,30.0,59.0,207.0,759.0,0
1091,1091,2024-01-15 11:00:00,19.3,4.0,1,31.0,55.0,219.0,759.0,0
1092,1092,2024-01-15 12:00:00,18.5,2.0,0,32.0,54.0,197.0,759.0,0
1093,1093,2024-01-15 13:00:00,14.9,2.0,1,32.0,49.0,166.0,758.0,0
1094,1094,2024-01-15 14:00:00,12.1,6.0,1,32.0,51.0,172.0,757.0,0
1095,1095,2024-01-15 15:00:00,16.8,22.0,1,32.0,50.0,154.0,757.0,0
1096,1096,2024-01-15 16:00:00,16.2,5.0,1,31.0,54.0,189.0,757.0,0
1097,1097,2024-01-15 17:00:00,15.5,1.0,1,30.0,60.0,143.0,757.0,0
1098,1098,2024-01-15 18:00:00,16.2,1.0,1,28.0,68.0,138.0,757.0,0
1099,1099,2024-01-15 19:00:00,11.7,10.0,1,28.0,72.0,130.0,758.0,0
1100,1100,2024-01-15 20:00:00,17.7,1.0,1,28.0,73.0,133.0,758.0,0
1101,1101,2024-01-15 21:00:00,15.1,10.0,1,28.0,73.0,134.0,759.0,0
1102,1102,2024-01-15 22:00:00,20.2,36.0,1,28.0,73.0,142.0,759.0,0
1103,1103,2024-01-15 23:00:00,18.3,16.0,1,28.0,73.0,123.0,759.0,0
1104,1104,2024-01-16 00:00:00,20.1,11.699820251647694,1,27.0,77.0,109.0,759.0,0
1105,1105,2024-01-16 01:00:00,19.8,25.0,1,26.0,82.0,106.0,758.0,0
1106,1106,2024-01-16 02:00:00,17.2,29.0,1,26.0,85.0,107.0,758.0,0
1107,1107,2024-01-16 03:00:00,16.1,26.0,1,26.0,88.0,105.0,757.0,0
1108,1108,2024-01-16 04:00:00,19.9,18.0,1,26.0,89.0,104.0,757.0,0
1109,1109,2024-01-16 05:00:00,22.5,5.0,1,26.0,90.0,104.0,758.0,0
1110,1110,2024-01-16 06:00:00,24.7,22.0,1,26.0,87.0,103.0,758.0,0
1111,1111,2024-01-16 07:00:00,19.8,1.0,1,26.0,89.0,107.0,758.0,0
1112,1112,2024-01-16 08:00:00,24.9,0.0,1,28.0,74.0,140.0,759.0,0
1113,1113,2024-01-16 09:00:00,14.0,1.0,1,30.0,68.0,169.0,759.0,0
1114,1114,2024-01-16 10:00:00,27.3,3.0,1,30.0,62.0,208.0,759.0,0
1115,1115,2024-01-16 11:00:00,19.9,1.0,1,31.0,60.0,216.0,759.0,0
1116,1116,2024-01-16 12:00:00,15.4,7.0,1,32.0,58.0,218.0,758.0,0
1117,1117,2024-01-16 13:00:00,12.4,26.0,1,32.0,55.0,178.0,757.0,0
1118,1118,2024-01-16 14:00:00,10.2,27.0,1,31.0,57.0,148.0,757.0,0
1119,1119,2024-01-16 15:00:00,9.1,29.0,1,31.0,61.0,199.0,757.0,0
1120,1120,2024-01-16 16:00:00,11.2,30.0,1,30.0,63.0,172.0,757.0,0
1121,1121,2024-01-16 17:00:00,17.3,0.0,1,29.0,67.0,152.0,757.0,0
1122,1122,2024-01-16 18:00:00,17.9,3.0,1,29.0,71.0,132.0,757.0,0
1123,1123,2024-01-16 19:00:00,19.4,4.0,1,28.0,73.0,137.0,758.0,0
1124,1124,2024-01-16 20:00:00,23.9,1.0,1,28.0,74.0,121.0,758.0,0
1125,1125,2024-01-16 21:00:00,26.9,20.0,1,28.0,75.0,123.0,759.0,0
1126,1126,2024-01-16 22:00:00,23.9,13.0,1,28.0,79.0,130.0,759.0,0
1127,1127,2024-01-16 23:00:00,23.3,24.0,1,27.0,79.0,127.0,759.0,0
1128,1128,2024-01-17 00:00:00,25.9,20.0,1,28.0,76.0,162.0,758.0,0
1129,1129,2024-01-17 01:00:00,23.6,11.699820251647694,1,27.0,73.0,146.0,758.0,0
1130,1130,2024-01-17 02:00:00,13.7,30.0,1,27.0,73.0,134.0,757.0,0
1131,1131,2024-01-17 03:00:00,10.7,28.0,1,27.0,73.0,145.0,757.0,0
1132,1132,2024-01-17 04:00:00,12.8,27.0,1,27.0,72.0,129.0,757.0,0
1133,1133,2024-01-17 05:00:00,19.0,7.0,1,27.0,74.0,108.0,757.0,0
1134,1134,2024-01-17 06:00:00,15.6,15.0,1,27.0,79.0,132.0,758.0,0
1135,1135,2024-01-17 07:00:00,12.6,0.0,1,27.0,75.0,164.0,758.0,0
1136,1136,2024-01-17 08:00:00,13.9,0.0,1,28.0,70.0,176.0,759.0,0
1137,1137,2024-01-17 09:00:00,16.4,1.0,1,29.0,69.0,167.0,759.0,0
1138,1138,2024-01-17 10:00:00,16.0,3.0,1,30.0,61.0,177.0,759.0,0
1139,1139,2024-01-17 11:00:00,17.9,15.0,1,31.0,58.0,190.0,759.0,0
1140,1140,2024-01-17 12:00:00,17.7,1.0,1,31.0,57.0,187.0,758.0,0
1141,1141,2024-01-17 13:00:00,11.0,28.0,1,32.0,54.0,182.0,758.0,0
1142,1142,2024-01-17 14:00:00,13.7,23.0,1,32.0,53.0,192.0,757.0,0
1143,1143,2024-01-17 15:00:00,15.5,6.0,0,31.0,56.0,223.0,757.0,0
1144,1144,2024-01-17 16:00:00,19.3,14.0,1,30.0,58.0,181.0,757.0,0
1145,1145,2024-01-17 17:00:00,18.5,11.0,1,29.0,62.0,158.0,757.0,0
1146,1146,2024-01-17 18:00:00,18.7,3.0,1,28.0,69.0,158.0,757.0,0
1147,1147,2024-01-17 19:00:00,20.3,2.0,1,28.0,72.0,159.0,758.0,0
1148,1148,2024-01-17 20:00:00,14.2,1.0,1,28.0,73.0,143.0,759.0,0
1149,1149,2024-01-17 21:00:00,14.7,3.0,1,28.0,70.0,182.0,759.0,0
1150,1150,2024-01-17 22:00:00,16.6,9.0,1,28.0,70.0,183.0,759.0,0
1151,1151,2024-01-17 23:00:00,15.4,15.0,1,27.0,71.0,145.0,759.0,0
1152,1152,2024-01-18 00:00:00,13.9,11.0,1,27.0,72.0,126.0,759.0,0
1153,1153,2024-01-18 01:00:00,11.6,29.0,1,27.0,73.0,117.0,759.0,0
1154,1154,2024-01-18 02:00:00,9.9,11.699820251647694,1,27.0,75.0,119.0,758.0,0
1155,1155,2024-01-18 03:00:00,10.7,28.0,1,27.0,75.0,129.0,758.0,0
1156,1156,2024-01-18 04:00:00,14.4,8.0,1,27.0,75.0,137.0,758.0,0
1157,1157,2024-01-18 05:00:00,22.5,18.0,1,27.0,76.0,141.0,758.0,0
1158,1158,2024-01-18 06:00:00,16.2,9.0,1,27.0,77.0,156.0,758.0,0
1159,1159,2024-01-18 07:00:00,12.9,0.0,1,27.0,74.0,197.0,759.0,0
1160,1160,2024-01-18 08:00:00,17.3,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1161,1161,2024-01-18 09:00:00,16.7,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1162,1162,2024-01-18 10:00:00,14.3,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1163,1163,2024-01-18 11:00:00,13.7,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1164,1164,2024-01-18 12:00:00,13.7,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1165,1165,2024-01-18 13:00:00,13.6,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1166,1166,2024-01-18 14:00:00,15.9,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1167,1167,2024-01-18 15:00:00,15.7,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1168,1168,2024-01-18 16:00:00,17.4,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1169,1169,2024-01-18 17:00:00,20.5,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1170,1170,2024-01-18 18:00:00,16.4,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1171,1171,2024-01-18 19:00:00,18.4,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1172,1172,2024-01-18 20:00:00,18.2,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1173,1173,2024-01-18 21:00:00,18.2,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1174,1174,2024-01-18 22:00:00,18.4,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1175,1175,2024-01-18 23:00:00,9.6,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1176,1176,2024-01-19 00:00:00,15.5,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1177,1177,2024-01-19 01:00:00,15.5,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1178,1178,2024-01-19 02:00:00,11.2,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1179,1179,2024-01-19 03:00:00,13.8,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1180,1180,2024-01-19 04:00:00,17.6,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1181,1181,2024-01-19 05:00:00,25.0,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1182,1182,2024-01-19 06:00:00,25.0,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1183,1183,2024-01-19 07:00:00,18.2,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1184,1184,2024-01-19 08:00:00,17.3,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1185,1185,2024-01-19 09:00:00,17.5,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1186,1186,2024-01-19 10:00:00,21.7,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1187,1187,2024-01-19 11:00:00,17.6,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1188,1188,2024-01-19 12:00:00,14.3,7.0,1,31.0,56.0,182.0,759.0,0
1189,1189,2024-01-19 13:00:00,13.6,32.0,1,32.0,55.0,176.0,758.0,0
1190,1190,2024-01-19 14:00:00,10.2,16.0,1,32.0,52.0,161.0,757.0,0
1191,1191,2024-01-19 15:00:00,17.7,4.0,1,32.0,54.0,172.0,756.0,0
1192,1192,2024-01-19 16:00:00,16.5,6.0,1,30.0,60.0,209.0,757.0,0
1193,1193,2024-01-19 17:00:00,15.7,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1194,1194,2024-01-19 18:00:00,20.5,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1195,1195,2024-01-19 19:00:00,18.7,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1196,1196,2024-01-19 20:00:00,19.2,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1197,1197,2024-01-19 21:00:00,20.1,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1198,1198,2024-01-19 22:00:00,20.9,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1199,1199,2024-01-19 23:00:00,17.3,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1200,1200,2024-01-20 00:00:00,18.9,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1201,1201,2024-01-20 01:00:00,11.8,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1202,1202,2024-01-20 02:00:00,11.6,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1203,1203,2024-01-20 03:00:00,12.9,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1204,1204,2024-01-20 04:00:00,26.9,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1205,1205,2024-01-20 05:00:00,29.1,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1206,1206,2024-01-20 06:00:00,28.0,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1207,1207,2024-01-20 07:00:00,31.5,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1208,1208,2024-01-20 08:00:00,34.4,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1209,1209,2024-01-20 09:00:00,22.9,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1210,1210,2024-01-20 10:00:00,21.7,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1211,1211,2024-01-20 11:00:00,17.1,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1212,1212,2024-01-20 12:00:00,16.3,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1213,1213,2024-01-20 13:00:00,13.6,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1214,1214,2024-01-20 14:00:00,15.7,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1215,1215,2024-01-20 15:00:00,22.4,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1216,1216,2024-01-20 16:00:00,20.0,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1217,1217,2024-01-20 17:00:00,22.7,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1218,1218,2024-01-20 18:00:00,25.4,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1219,1219,2024-01-20 19:00:00,23.8,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1220,1220,2024-01-20 20:00:00,28.3,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1221,1221,2024-01-20 21:00:00,33.9,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1222,1222,2024-01-20 22:00:00,25.8,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1223,1223,2024-01-20 23:00:00,25.7,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1224,1224,2024-01-21 00:00:00,24.1,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1225,1225,2024-01-21 01:00:00,19.8,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1226,1226,2024-01-21 02:00:00,20.2,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1227,1227,2024-01-21 03:00:00,26.8,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1228,1228,2024-01-21 04:00:00,31.7,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1229,1229,2024-01-21 05:00:00,36.8,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1230,1230,2024-01-21 06:00:00,35.1,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1231,1231,2024-01-21 07:00:00,34.3,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1232,1232,2024-01-21 08:00:00,38.4,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1233,1233,2024-01-21 09:00:00,33.2,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1234,1234,2024-01-21 10:00:00,16.527314578005114,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1235,1235,2024-01-21 11:00:00,25.6,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1236,1236,2024-01-21 12:00:00,23.6,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1237,1237,2024-01-21 13:00:00,14.1,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1238,1238,2024-01-21 14:00:00,24.3,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1239,1239,2024-01-21 15:00:00,23.1,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1240,1240,2024-01-21 16:00:00,27.8,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1241,1241,2024-01-21 17:00:00,22.9,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1242,1242,2024-01-21 18:00:00,26.3,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1243,1243,2024-01-21 19:00:00,21.5,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1244,1244,2024-01-21 20:00:00,20.4,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1245,1245,2024-01-21 21:00:00,25.1,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1246,1246,2024-01-21 22:00:00,26.4,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1247,1247,2024-01-21 23:00:00,25.1,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1248,1248,2024-01-22 00:00:00,21.3,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1249,1249,2024-01-22 01:00:00,20.4,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1250,1250,2024-01-22 02:00:00,23.0,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1251,1251,2024-01-22 03:00:00,28.7,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1252,1252,2024-01-22 04:00:00,28.9,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1253,1253,2024-01-22 05:00:00,23.0,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
1254,1254,2024-01-22 06:00:00,21.2,11.699820251647694,0,26.8119918699187,70.77032520325203,133.8140243902439,723.8521341463414,0
